"RPT_REC_NUM","ProviderNumber","SNF_Name","Address","City","State","ZipCode","County","SNF_BedCount","SNF_BedDaysAvailable","SNF_MedicareInpatientDays","SNF_MedicaidInpatientDays","SNF_OtherInpatientDays","SNF_MedicareDischarges","SNF_MedicaidDischarges","SNF_OtherDischarges","SNF_MedicareALOS","SNF_MedicaidALOS","PRVDR_CTRL_TYPE_CD","PRVDR_NUM","NPI","RPT_STUS_CD","FY_BGN_DT","FY_END_DT","PROC_DT","INITL_RPT_DT","LAST_RPT_DT","TRNSMTL_NUM","FI_NUM","ADR_VNDR_CD","FI_CREAT_DT","UTIL_CD","NPR_DT","SPEC_IND","FI_RCPT_DT","YEAR","DAYS_IN_COST_REPORTING_PERIOD"
"1186376","105581","PALM GARDEN OF CLEARWATER","3480 MCMULLEN BOOTH ROAD","CLEARWATER","FL","33761","PINELLAS",120,43800,7882,22324,9830,277,69,280,28,323,5,"105581",NA,1,2016-11-01,2017-10-31,"04/13/2018","N","N","",9001,4,"04/02/2018","F","","","03/22/2018",2017,364
"1186460","505505","EVERETT TRANSITIONAL CARE SERVICES","916 PACIFIC AVE","EVERETT","WA","98206","SNOHOMISH",31,11315,4840,63,5555,232,9,335,20,7,1,"505505",NA,1,2017-01-01,2017-12-31,"04/13/2018","N","N","",2001,4,"04/04/2018","F","","","04/02/2018",2017,364
"1186489","345072","CAROLINA RIVERS NURSING & REHAB CTR","1839 ONSLOW DRIVE","JACKSONVILLE","NC","28540","ONSLOW",120,43800,4255,21003,1609,93,61,54,45,344,4,"345072",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/01/2018","F","","","02/28/2018",2017,364
"1186490","345095","CHATHAM NURSING & REHABILITATION","700 JOHNSTON RIDGE ROAD","ELKIN","NC","28621","SURRY",99,36135,3122,22526,6084,77,29,162,40,776,4,"345095",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/01/2018","F","","","02/27/2018",2017,364
"1186491","345101","ENFIELD OAKS NURSING & REHAB CTR","208 CARY STREET","ENFIELD","NC","27823","HALIFAX",63,22995,1249,13384,500,19,44,14,65,304,4,"345101",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/01/2018","F","","","02/28/2018",2017,364
"1186492","345113","WILLOW CREEK NURSING & REHAB CTR","2401 WAYNE MEMORIAL DRIVE","GOLDSBORO","NC","27530","WAYNE",200,73000,14290,40079,8883,421,154,197,33,260,4,"345113",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/01/2018","F","","","02/28/2018",2017,364
"1186493","345119","NORTHCHASE NURSING & REHAB CTR","3015 ENTERPRISE DRIVE","WILMINGTON","NC","28405","NEW HANOVER",140,51100,5914,28645,8788,179,81,138,33,353,4,"345119",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/01/2018","F","","","02/28/2018",2017,364
"1186494","345132","GREENHAVEN HEALTH & REHAB CTR","801 GREENHAVEN DRIVE","GREENSBORO","NC","27406","GUILFORD",120,43800,644,17501,3135,14,44,53,46,397,4,"345132",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/01/2018","F","","","02/28/2018",2017,364
"1186495","345142","UNIVERSITY PLACE NURSING & REHAB CTR","9200 GLENWATER DRIVE","CHARLOTTE","NC","28262","MECKLENBURG",207,75555,1989,52337,3765,36,119,58,55,439,4,"345142",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/01/2018","F","","","02/28/2018",2017,364
"1186496","345144","PINE RIDGE HEALTH & REHAB CTR","706 PINEY WOOD ROAD","THOMASVILLE","NC","27630","DAVIDSON",140,51100,1359,35719,8742,37,71,127,36,503,4,"345144",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/01/2018","F","","","02/28/2018",2017,364
"1186497","345145","ROANOKE RIVER NURSING & REHAB CTR","199 GATLING STREET","WILLIAMSTON","NC","27892","MARTIN",154,56210,2913,32112,1302,90,87,25,32,369,4,"345145",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186498","345146","BETHANY WOODS NURSING & REHAB CTR","33426 OLD SALISBURY ROAD","ALBEMARLE","NC","28002","STANLEY",180,65700,6680,39230,3683,132,119,60,50,329,4,"345146",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186499","345156","HARMONY HALL NURSING & REHAB CTR","312 WARREN AVENUE","KINSTON","NC","28501","LENOIR",175,63875,4784,30429,3743,113,160,60,42,190,4,"345156",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186500","345160","CORNELIA NIXON DAVIS  INC.","1101 PORTERS NECK ROAD","WILMINGTON","NC","28411","NEW HANOVER",179,65335,10535,17653,30988,380,14,231,27,1260,2,"345160",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/21/2018","F","","","03/02/2018",2017,364
"1186501","345164","CHOWAN RIVER NURSING & REHAB CTR","1341 PARADISE ROAD","EDENTON","NC","27932","CHOWAN",130,47450,4911,24385,2431,101,58,24,48,420,4,"345164",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186502","345180","WESLEY PINES RETIREMENT HOME","1000 WESLEY PINES ROAD","LUMBERTON","NC","28358","ROBESON",62,22630,2473,10498,8029,71,16,33,34,656,1,"345180",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/26/2018","F","","","03/15/2018",2017,364
"1186503","345205","WESTWOOD HILLS NURSING & REHAB CTR","1016 FLETCHER STREET","WILKESBORO","NC","28697","WILKES",176,64240,5530,43411,6066,93,115,111,59,377,4,"345205",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186504","345211","RIVERPOINT CREST NURSING & REHAB CTR","2600 OLD CHERRY POINT ROAD","NEW BERN","NC","28564","CRAVEN",105,38325,3440,24711,1467,78,46,35,44,537,4,"345211",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186505","345215","RIVER TRACE NURSING & REHAB CTR","250 LOVERS LANE","WASHINGTON","NC","27889","BEAUFORT",140,51100,4689,38357,3965,138,80,70,33,479,4,"345215",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186506","345217","PREMIER NURSING & REHAB CTR","225 WHITE STREET","JACKSONVILLE","NC","28546","ONSLOW",239,87235,14577,35472,7062,397,117,102,36,303,4,"345217",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186508","425014","CARLYLE SENIOR CARE OF AIKEN  LLC","123 DUPONT DRIVE","AIKEN","SC","29801","AIKEN",86,31390,1918,25529,2627,19,98,NA,100,260,6,"425014",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11001,4,"03/20/2018","F","","","02/28/2018",2017,364
"1186509","425047","ELLENBURG NURSING CENTER  INC","611 E HAMPTON STREET","ANDERSON","SC","29624","ANDERSON",181,66065,3240,56444,1732,53,193,13,61,292,4,"425047",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11001,4,"03/20/2018","F","","","03/01/2018",2017,364
"1186510","425067","BAYVIEW MANOR  LLC","11 TODD DRIVE","BEAUFORT","SC","29901","BEAUFORT",170,62050,7253,43481,7270,218,100,225,33,434,4,"425067",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11001,4,"03/20/2018","F","","","02/28/2018",2017,364
"1186511","425081","SALUDA NURSING CENTER","581 NEWBERRY HIGHWAY","SALUDA","SC","29138","SALUDA",176,64240,6892,42528,12001,112,63,25,61,675,8,"425081",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11001,4,"03/26/2018","F","","","03/14/2018",2017,364
"1186512","425093","CARLYLE SENIOR CARE OF FORK  LLC","1727 BUCK SWAMP ROAD","FORK","SC","29543","DILLON",111,40515,6514,29564,1614,125,156,NA,52,189,6,"425093",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11001,4,"03/20/2018","F","","","02/28/2018",2017,364
"1186513","425096","VALLEY FALLS TERRACE","400 LOCUST GROVE RD","SPARTANBURG","SC","29303","SPARTANBURG",88,32120,3422,21076,5935,61,21,28,56,1003,6,"425096",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11001,4,"03/22/2018","F","","","02/28/2018",2017,364
"1186514","425110","MOUNT PLEASANT MANOR  LLC","921 BOWMAN ROAD","MOUNT PLEASANT","SC","29464","CHARLESTON",132,48180,3235,32974,8907,65,61,105,49,540,2,"425110",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11001,4,"03/20/2018","F","","","02/28/2018",2017,364
"1186515","425119","COMMANDER NURSING CENTER","4438 PAMPLICO HIGHWAY","FLORENCE","SC","29504","FLORENCE",163,59495,5132,43654,4880,66,191,45,77,228,9,"425119",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11001,4,"03/21/2018","F","","","03/09/2018",2017,364
"1186516","425155","LANCASTER CONVALESCENT CENTER","2044 PAGELAND HWY","LANCASTER","SC","29720","LANCASTER",142,51830,6019,36514,6459,74,69,49,81,529,6,"425155",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11001,4,"03/22/2018","F","","","02/28/2018",2017,364
"1186517","425302","CHESTERFIELD CONVALESCENT CTR","1150 STATE ROAD","CHERAW","SC","29520","CHESTERFIELD",104,37960,3839,28817,3629,76,27,69,50,1067,6,"425302",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11001,4,"03/22/2018","F","","","02/28/2018",2017,364
"1186519","345237","BARBOUR COURT NURSING & REHAB CTR","515 BARBOUR ROAD","SMITHFIELD","NC","27577","JOHNSTON",165,60225,7372,39401,8480,192,135,127,38,291,4,"345237",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186520","345263","MACON VALLEY NURSING & REHAB CTR","3195 OLD MURPHY ROAD","FRANKLIN","NC","28744","MACON",200,73000,7637,18729,3366,74,49,53,103,382,4,"345263",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186521","345266","ROANOKE LANDING NURSING & REHAB CTR","1084 U.S. 64 EAST","PLYMOUTH","NC","27962","WASHINGTON",114,41610,3032,29180,3013,55,83,66,55,351,4,"345266",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186522","345279","HUNTER HILLS NURSING & REHAB CTR","7369 HUNTER HILL ROAD","ROCKY MOUNT","NC","27804","NASH",141,51465,6128,38293,3733,241,190,86,25,201,4,"345279",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186523","345292","GRANTSBROOK NURSING & REHAB CTR","290 KEEL ROAD","GRANTSBORO","NC","25829","PAMLICO",96,35040,3294,20686,1818,62,54,43,53,383,4,"345292",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186524","345293","RICHMOND PINES HEALTHCARE & REHAB","769 OLD CHERAW ROAD","HAMLET","NC","28345","RICHMOND",105,38325,3103,25409,5127,85,131,54,36,193,4,"345293",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186525","345313","NORTHAMPTON NURSING & REHAB CTR","200 HAMPTON WOODS COMPLEX","JACKSON","NC","27845","NORTHAMPTON",80,29200,2263,16467,808,46,75,25,49,219,4,"345313",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186526","345315","HIGHLAND ACRES NURSING & REHAB CTR","1170 LINKHAW ROAD","LUMBERTON","NC","28358","ROBESON",90,32850,3862,20852,3125,115,77,54,33,270,4,"345315",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186527","345321","KERR LAKE NURSING & REHAB CTR","1245 PARK AVENUE","HENDERSON","NC","27536","VANCE",92,33580,4871,23215,3879,99,82,78,49,283,4,"345321",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186528","345325","CORNERSTONE NURSING & REHAB CTR","711 SUSAN TART RD","DUNN","NC","28334","HARNETT",100,36500,4788,23898,2392,100,93,62,47,256,4,"345325",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/05/2018","F","","","02/28/2018",2017,364
"1186529","345335","FRANKLIN OAKS NURSING & REHAB CTR","1704 HWY 39 NORTH","LOUISBURG","NC","27549","FRANKLIN",166,60590,5461,30489,3256,83,152,76,65,200,4,"345335",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186531","345349","WOODBURY WELLNESS CENTER","2778 COUNTRY CLUB DRIVE","HAMPSTEAD","NC","28443","PENDER",112,40880,6580,24847,5761,250,65,93,26,382,4,"345349",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/15/2018","F","","","03/02/2018",2017,364
"1186532","345353","HIGHLAND HOUSE OF FAYETTEVILLE","1700 PAMALEE DRIVE","FAYETTEVILLE","NC","28303","CUMBERLAND",106,38690,4973,23386,2617,162,95,16,30,246,5,"345353",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/15/2018","F","","","02/28/2018",2017,364
"1186533","345354","PINEY GROVE NURSING & REHAB CTR","728 PINEY GROVE ROAD","KERNERSVILLE","NC","27284","FORSYTH",92,33580,1864,16181,3608,30,37,88,62,437,4,"345354",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186534","345355","GRAHAM HEALTHCARE & REHAB CTR","811 SNOWBIRD ROAD","ROBINSVILLE","NC","28771","GRAHAM",80,29200,3109,20218,849,50,51,20,62,396,4,"345355",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/22/2018","F","","","02/28/2018",2017,364
"1186535","345358","LOUISBURG NURSING CENTER","202 SMOKETREE WAY","LOUISBURG","NC","27549","FRANKLIN",92,33580,3706,14591,2830,78,72,36,47,202,4,"345358",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/15/2018","F","","","02/28/2018",2017,364
"1186536","345366","GREENDALE FOREST NURSING & REHAB CTR","1304 S.E. 2ND STREET","SNOW HILL","NC","28580","GREENE",115,41975,5063,26857,2990,134,117,78,37,229,4,"345366",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186537","345367","GOLDEN YEARS NURSING HOME","7348 NORTH WEST STREET","FALCON","NC","28342","CUMBERLAND",58,21170,929,14581,1522,19,81,39,48,180,4,"345367",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/15/2018","F","","","02/28/2018",2017,364
"1186538","345370","PINEHURST NURSING CENTER","300 BLAKE BLVD","PINEHURST","NC","28374","MOORE",144,52560,4905,21525,6014,168,107,85,29,201,4,"345370",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/15/2018","F","","","02/28/2018",2017,364
"1186539","345372","WILSON PINES NURSING & REHAB CTR","403 CRESTVIEW AVE","WILSON","NC","27893","WILSON",95,34675,7283,21057,3510,200,84,67,36,250,4,"345372",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186540","345373","OCEAN TRAIL CONVALESCENT CENTER INC.","630 FODALE AVENUE","SOUTHPORT","NC","28461","BRUNSWICK",99,36135,2295,16116,2865,49,30,33,46,537,4,"345373",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/15/2018","F","","","02/28/2018",2017,364
"1186541","345376","CUMBERLAND NURSING & REHAB CTR","2461 LEGION ROAD","FAYETTEVILLE","NC","28304","CUMBERLAND",120,43800,2546,32356,3712,82,194,83,31,166,4,"345376",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186542","345377","EAST CAROLINA REHAB & WELLNESS","2575 WEST 5TH STREET","GREENVILLE","NC","27834","PITT",130,47450,3017,26591,2399,99,12,36,30,2215,6,"345377",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/15/2018","F","","","03/02/2018",2017,364
"1186543","345383","CENTURY CARE OF LAURINBURG","620 JOHNS ROAD","LAURINBURG","NC","28352","SCOTLAND",149,54385,6924,34197,5563,212,73,71,32,468,4,"345383",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/27/2018",2017,364
"1186544","345389","THE LAURELS OF FOREST GLENN","1101 HARTWELL STREET","GARNER","NC","27529","WAKE",120,43800,7051,28823,5414,206,60,101,34,480,4,"345389",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/15/2018","F","","","03/01/2018",2017,364
"1186545","345391","HEARTLAND LIVING & REHABILITATION","1131 NORTH CHURCH STREET","GREENSBORO","NC","27401","GUILFORD",107,39055,3081,24905,6463,76,56,177,40,444,4,"345391",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/27/2018",2017,364
"1186546","345394","TRENT VILLAGE NURSING HOME  INC.","8990 HIGHWAY 17 SOUTH","POLLOCKSVILLE","NC","28573","JONES",80,29200,2018,16998,1821,44,2,19,45,8499,6,"345394",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/15/2018","F","","","03/02/2018",2017,364
"1186547","345395","PEAK RESOURCES CHERRYVILLE","7615 DALLAS CHERRYVILLE HWY","CHERRYVILLE","NC","28021","GASTON",54,19710,6706,6659,4043,253,42,96,26,158,4,"345395",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/15/2018","F","","","03/02/2018",2017,364
"1186548","345396","SMOKY MOUNTAIN HEALTH & REHAB CTR","1349 CRABTREE ROAD","WAYNESVILLE","NC","28785","HAYWOOD",50,18250,3594,3746,2734,124,11,46,28,340,4,"345396",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186549","345397","SHORELAND HEALTHCARE AND RTMT CENTER","200 FLOWERS-PRIDGEN DR","WHITEVILLE","NC","28472","COLUMBUS",89,32485,4950,16996,3573,138,59,43,35,288,4,"345397",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/16/2018","F","","","02/28/2018",2017,364
"1186557","345405","CHARLOTTE HEALTH CARE CENTER","1735 TODDVILLE ROAD","CHARLOTTE","NC","28214","MECKLENBURG",90,32850,5863,17235,6353,189,99,198,31,174,5,"345405",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/27/2018",2017,364
"1186558","345407","CROSS CREEK HEALTH CARE","ROUTE 1  BOX 49C","SWAN QUARTER","NC","27885","HYDE",80,29200,1094,11773,3008,25,30,48,43,392,4,"345407",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/16/2018","F","","","02/28/2018",2017,364
"1186559","345414","HAYMOUNT REHAB & NURSING CENTER","2346 BARRINGTON CIRCLE","FAYETTEVILLE","NC","28303","CUMBERLAND",100,36500,3987,23171,4018,107,21,46,37,1103,4,"345414",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/27/2018",2017,364
"1186560","345419","LEXINGTON HEALTH CARE CENTER","17 CORNELIA STREET","LEXINGTON","NC","27292","DAVIDSON",90,32850,3898,17012,9040,165,66,304,23,257,5,"345419",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/26/2018","F","","","02/27/2018",2017,364
"1186561","345420","ALAMANCE HEALTH CARE CENTER","1987 HILTON ROAD","BURLINGTON","NC","27217","ALAMANCE",180,65700,4684,43996,11041,115,156,234,40,282,4,"345420",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/26/2018","F","","","02/27/2018",2017,364
"1186562","345421","THE LAURELS OF CHATHAM","72 CHATHAM BUSINESS PARK DRIVE","PITTSBORO","NC","27312","CHATHAM",140,51100,3770,35072,8336,124,127,157,30,276,4,"345421",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/16/2018","F","","","03/01/2018",2017,364
"1186563","345428","THE LAURELS OF SALISBURY","215 LASH DRIVE","SALISBURY","NC","28147","ROWAN",60,21900,5078,11532,3725,166,39,73,30,295,4,"345428",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/16/2018","F","","","03/01/2018",2017,364
"1186564","345429","PEAK RESOURCES PINELAKE","801 PINEHURST AVE","CARTHAGE","NC","28327","MOORE",90,32850,3888,21507,5230,110,181,45,35,118,4,"345429",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/16/2018","F","","","03/02/2018",2017,364
"1186565","345438","THE LAURELS OF SUMMIT RIDGE","100 RICEVILLE ROAD","ASHEVILLE","NC","28805","BUNCOMBE",60,21900,5291,10557,3418,245,46,80,21,229,4,"345438",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/16/2018","F","","","03/01/2018",2017,364
"1186566","345448","MAPLE GROVE HEALTH & REHAB CTR","308 WEST MEADOWVIEW ROAD","GREENSBORO","NC","27406","GUILFORD",210,76650,2186,33699,8317,41,89,153,53,378,4,"345448",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186567","345457","BELAIRE HEALTH CARE CENTER","2065 LYON STREET","GASTONIA","NC","28052","GASTON",80,29200,8014,12491,5045,275,48,170,29,260,5,"345457",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/26/2018","F","","","02/27/2018",2017,364
"1186568","345460","GUILFORD HEALTH CARE CENTER","2041 WILLOW ROAD","GREENSBORO","NC","27406","GUILFORD",110,40150,4135,24375,7828,130,102,303,31,238,5,"345460",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/26/2018","F","","","02/27/2018",2017,364
"1186569","345465","BAYVIEW NURSING & REHABILITATION CTR","3003 KENSINGTON PARK DRIVE","NEW BERN","NC","28560","CRAVEN",60,21900,6033,9486,4629,238,27,50,25,351,4,"345465",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/27/2018",2017,364
"1186570","345468","LIBERTY COMMONS NURSING & REHAB CTR","121 RACINE DR","WILMINGTON","NC","28403","NEW HANOVER",100,36500,4317,14459,4148,182,57,223,23,253,4,"345468",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/16/2018","F","","","02/28/2018",2017,364
"1186571","345471","MECKLENBURG HEALTH CARE CENTER","2415 SANDY PORTER ROAD","CHARLOTTE","NC","28273","MECKLENBURG",100,36500,3680,23011,5788,142,126,171,25,182,5,"345471",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/26/2018","F","","","02/27/2018",2017,364
"1186572","345472","SOUTHWOOD NURSING & RETIREMENT CTR","160 SOUTHWOOD DRIVE","CLINTON","NC","28329","SAMPSON",100,36500,3554,24603,6301,90,88,16,39,279,4,"345472",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/16/2018","F","","","02/28/2018",2017,364
"1186573","345478","HARNETT WOODS NURSING & REHAB CTR","604 LUCAS ROAD","DUNN","NC","28335","HARNETT",100,36500,5436,23147,4642,152,108,59,35,214,4,"345478",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186574","345487","CHERRY POINT BAY NRSG & REHAB CTR","110 MCCOTTER BLVD","HAVELOCK","NC","28532","CRAVEN",70,25550,3241,12468,3249,92,23,38,35,542,4,"345487",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186575","345490","AYDEN COURT NURSING & REHAB CTR","128 SNOWHILL ROAD","AYDEN","NC","28153","PITT",82,29930,4575,19976,2579,126,60,48,36,332,4,"345490",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186576","345491","CROATAN RIDGE NURSING & REHAB CTR","210 FOXHALL ROAD","NEWPORT","NC","28570","CARTERET",64,23360,1275,13056,3076,43,23,18,29,567,4,"345491",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186577","345502","LAKE PARK NURSING & REHAB CENTER","3315 FAITH CHURCH ROAD","INDIAN TRAIL","NC","28079","UNION",120,43800,3008,17243,5805,54,38,51,55,453,4,"345502",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/06/2018","F","","","02/28/2018",2017,364
"1186579","345505","CAROLINA REHAB CTR OF CUMBERLAND","4600 CUMBERLAND ROAD","FAYETTEVILLE","NC","28306","CUMBERLAND",136,49640,13483,23110,8980,417,82,378,32,281,5,"345505",NA,1,2016-10-01,2017-09-30,"04/13/2018","N","N","",11501,4,"03/26/2018","F","","","02/27/2018",2017,364
